"","company","recruit","period","link_head","link_body","link_head2","link_body2","type"
"2604","시흥약국","근무약사님 구합니다(실수령600만원 최고우대)","마감일 : 채용시까지","급여조건","면접시 협의","학력","학력무관","NORM"
"2605","시흥약국","근무약사님 구합니다(실수령600만원 최고우대)","마감일 : 채용시까지","근무지역","경기 시흥시 거모동","성별","무관","NORM"
"2606","시흥약국","근무약사님 구합니다(실수령600만원 최고우대)","마감일 : 채용시까지","업종","약국","나이","무관","NORM"
"2607","시흥약국","근무약사님 구합니다(실수령600만원 최고우대)","마감일 : 채용시까지","위치","경기 시흥시 거모동","경력","경력   1년 이상","NORM"
"2608","시흥약국","근무약사님 구합니다(실수령600만원 최고우대)","마감일 : 채용시까지","홈페이지","-","인원","1 명","NORM"
"2609","시흥약국","근무약사님 구합니다(실수령600만원 최고우대)","마감일 : 채용시까지","우대","-","우대","-","NORM"
"2610","시흥약국","근무약사님 구합니다(실수령600만원 최고우대)","마감일 : 채용시까지","고용형태","정규직","-","-","NORM"
"2611","약국","11,14,16,19,25,30일근무","마감일 : 채용시까지","경력","경력   2년 이상","모집부분","약국 > 근무약사","NORM"
"2612","약국","11,14,16,19,25,30일근무","마감일 : 채용시까지","학력","학력무관","담당업무","11,14,16,19,25,30일근무","NORM"
"2613","약국","11,14,16,19,25,30일근무","마감일 : 채용시까지","급여조건","추후협의","학력","학력무관","NORM"
"2614","약국","11,14,16,19,25,30일근무","마감일 : 채용시까지","근무지역","서울 동작구 신대방동","성별","무관","NORM"
"2615","약국","11,14,16,19,25,30일근무","마감일 : 채용시까지","업종","약국","나이","무관","NORM"
"2616","약국","11,14,16,19,25,30일근무","마감일 : 채용시까지","위치","서울 동작구 신대방동","경력","경력   2년 이상","NORM"
"2617","약국","11,14,16,19,25,30일근무","마감일 : 채용시까지","홈페이지","-","인원","1 명","NORM"
"2618","약국","11,14,16,19,25,30일근무","마감일 : 채용시까지","우대","-","우대","-","NORM"
"2619","약국","11,14,16,19,25,30일근무","마감일 : 채용시까지","고용형태","계약직( 정규직 전환 가능 )","-","-","NORM"
"2620","약국","조제보조 채용합니다.","마감일 : 채용시까지","경력","무관","모집부분","약국 > 종업원","NORM"
"2621","약국","조제보조 채용합니다.","마감일 : 채용시까지","학력","대졸(2~3년제)","담당업무","조제보조 채용합니다.","NORM"
"2622","약국","조제보조 채용합니다.","마감일 : 채용시까지","급여조건","추후협의","학력","대졸(2~3년제)","NORM"
"2623","약국","조제보조 채용합니다.","마감일 : 채용시까지","근무지역","서울 마포구 서교동","성별","무관","NORM"
"2624","약국","조제보조 채용합니다.","마감일 : 채용시까지","업종","약국","나이","무관","NORM"
"2625","약국","조제보조 채용합니다.","마감일 : 채용시까지","위치","서울 마포구 서교동","경력","무관","NORM"
"2626","약국","조제보조 채용합니다.","마감일 : 채용시까지","홈페이지","-","인원","1 명","NORM"
"2627","약국","조제보조 채용합니다.","마감일 : 채용시까지","우대","-","우대","-","NORM"
"2628","약국","조제보조 채용합니다.","마감일 : 채용시까지","고용형태","정규직","-","-","NORM"
"2629","천사약국","11월 11일 약사님 모십니다.","마감일 : 채용시까지","경력","경력   3년 이상","모집부분","약국 > 시간제약사","NORM"
"2630","천사약국","11월 11일 약사님 모십니다.","마감일 : 채용시까지","학력","학력무관","담당업무","투약, 간단한 매약","NORM"
"2631","천사약국","11월 11일 약사님 모십니다.","마감일 : 채용시까지","급여조건","면접시 협의","학력","학력무관","NORM"
"2632","천사약국","11월 11일 약사님 모십니다.","마감일 : 채용시까지","근무지역","경기 남양주시 다산동","성별","무관","NORM"
"2633","천사약국","11월 11일 약사님 모십니다.","마감일 : 채용시까지","업종","약국","나이","무관","NORM"
"2634","천사약국","11월 11일 약사님 모십니다.","마감일 : 채용시까지","위치","경기 남양주시 다산동","경력","경력   3년 이상","NORM"
"2635","천사약국","11월 11일 약사님 모십니다.","마감일 : 채용시까지","홈페이지","-","인원","1 명","NORM"
"2636","천사약국","11월 11일 약사님 모십니다.","마감일 : 채용시까지","우대","-","우대","-","NORM"
"2637","천사약국","11월 11일 약사님 모십니다.","마감일 : 채용시까지","고용형태","기타","-","-","NORM"
"2638","진서약국","평일 오후 또는 주3회약사님 모십니다.","마감일 : 채용시까지","경력","경력   1년 이상","모집부분","약국 > 근무약사","NORM"
"2639","진서약국","평일 오후 또는 주3회약사님 모십니다.","마감일 : 채용시까지","학력","대졸(4년제)","담당업무","조제 투약","NORM"
"2640","진서약국","평일 오후 또는 주3회약사님 모십니다.","마감일 : 채용시까지","급여조건","면접시 협의","학력","대졸(4년제)","NORM"
"2641","진서약국","평일 오후 또는 주3회약사님 모십니다.","마감일 : 채용시까지","근무지역","경기 남양주시 금곡동","성별","무관","NORM"
"2642","진서약국","평일 오후 또는 주3회약사님 모십니다.","마감일 : 채용시까지","업종","약국","나이","무관","NORM"
"2643","진서약국","평일 오후 또는 주3회약사님 모십니다.","마감일 : 채용시까지","위치","경기 남양주시 금곡동","경력","경력   1년 이상","NORM"
"2644","진서약국","평일 오후 또는 주3회약사님 모십니다.","마감일 : 채용시까지","홈페이지","-","인원","1 명","NORM"
"2645","진서약국","평일 오후 또는 주3회약사님 모십니다.","마감일 : 채용시까지","우대","-","우대","-","NORM"
"2646","진서약국","평일 오후 또는 주3회약사님 모십니다.","마감일 : 채용시까지","고용형태","정규직","-","-","NORM"
"2647","우리약국","** 주3~5일 근무약사님 초빙  **","마감일 : 채용시까지","경력","무관","모집부분","약국 > 근무약사","NORM"
"2648","우리약국","** 주3~5일 근무약사님 초빙  **","마감일 : 채용시까지","학력","학력무관","담당업무","반나절 조제 ,  반나절 복약지도","NORM"
"2649","우리약국","** 주3~5일 근무약사님 초빙  **","마감일 : 채용시까지","급여조건","면접시 협의","학력","학력무관","NORM"
"2650","우리약국","** 주3~5일 근무약사님 초빙  **","마감일 : 채용시까지","근무지역","부산 사하구 괴정동","성별","무관","NORM"
"2651","우리약국","** 주3~5일 근무약사님 초빙  **","마감일 : 채용시까지","업종","약국","나이","무관","NORM"
"2652","우리약국","** 주3~5일 근무약사님 초빙  **","마감일 : 채용시까지","위치","부산 사하구 괴정동","경력","무관","NORM"
"2653","우리약국","** 주3~5일 근무약사님 초빙  **","마감일 : 채용시까지","홈페이지","홈페이지바로가기","인원","1 명","NORM"
"2654","우리약국","** 주3~5일 근무약사님 초빙  **","마감일 : 채용시까지","우대","-","우대","-","NORM"
"2655","우리약국","** 주3~5일 근무약사님 초빙  **","마감일 : 채용시까지","고용형태","정규직","-","-","NORM"
"2656","한마음이화약국","조제보조","마감일 : 채용시까지","경력","무관","모집부분","약국 > 종업원","NORM"
"2657","한마음이화약국","조제보조","마감일 : 채용시까지","학력","학력무관","담당업무","조제보조","NORM"
"2658","한마음이화약국","조제보조","마감일 : 채용시까지","급여조건","면접시 협의","학력","학력무관","NORM"
"2659","한마음이화약국","조제보조","마감일 : 채용시까지","근무지역","경기 의정부시 용현동","성별","무관","NORM"
"2660","한마음이화약국","조제보조","마감일 : 채용시까지","업종","약국","나이","무관","NORM"
"2661","한마음이화약국","조제보조","마감일 : 채용시까지","위치","경기 의정부시 용현동","경력","무관","NORM"
"2662","한마음이화약국","조제보조","마감일 : 채용시까지","홈페이지","-","인원","1 명","NORM"
"2663","한마음이화약국","조제보조","마감일 : 채용시까지","우대","-","우대","-","NORM"
"2664","한마음이화약국","조제보조","마감일 : 채용시까지","고용형태","정규직","-","-","NORM"
"2665","메디팜한숲다솜약국","용인시 근무약사님 초빙 합니다~(급여우대)","마감일 : 채용시까지","경력","신입 , 경력   1년 이상","모집부분","약국 > 근무약사","NORM"
"2666","메디팜한숲다솜약국","용인시 근무약사님 초빙 합니다~(급여우대)","마감일 : 채용시까지","학력","대졸(6년제)","담당업무","조제 및 복약지도","NORM"
"2667","메디팜한숲다솜약국","용인시 근무약사님 초빙 합니다~(급여우대)","마감일 : 채용시까지","급여조건","면접시 협의","학력","대졸(6년제)","NORM"
"2668","메디팜한숲다솜약국","용인시 근무약사님 초빙 합니다~(급여우대)","마감일 : 채용시까지","근무지역","경기 용인시 처인구 남사면","성별","무관","NORM"
"2669","메디팜한숲다솜약국","용인시 근무약사님 초빙 합니다~(급여우대)","마감일 : 채용시까지","업종","약국","나이","무관","NORM"
"2670","메디팜한숲다솜약국","용인시 근무약사님 초빙 합니다~(급여우대)","마감일 : 채용시까지","위치","경기 용인시 처인구 남사면","경력","신입 , 경력   1년 이상","NORM"
"2671","메디팜한숲다솜약국","용인시 근무약사님 초빙 합니다~(급여우대)","마감일 : 채용시까지","홈페이지","-","인원","1 명","NORM"
"2672","메디팜한숲다솜약국","용인시 근무약사님 초빙 합니다~(급여우대)","마감일 : 채용시까지","우대","-","우대","-","NORM"
